# OpenSignals Text File Format
# {"00:07:80:3B:46:66": {"sensor": ["EMG"], "device name": "00:07:80:3B:46:66", "column": ["nSeq", "DI", "CH1"], "sync interval": 2, "time": "13:22:20.425", "comments": "", "device connection": "BTH00:07:80:3B:46:66", "channels": [1], "keywords": "", "mode": 0, "digital IO": [0, 1], "firmware version": 773, "device": "biosignalsplux", "position": 0, "sampling rate": 4000, "label": ["CH1"], "resolution": [16], "date": "2019-7-2", "special": [{}]}}
# EndOfHeader
0	0	32818	
1	0	32850	
2	0	32868	
3	0	32844	
4	0	32804	
5	0	32773	
6	0	32775	
7	0	32762	
8	0	32816	
9	0	32941	
10	0	32944	
11	0	32902	
12	0	32828	
13	0	32940	
14	0	32888	
15	0	32854	
16	0	32854	
17	0	32809	
18	0	32770	
19	0	32805	
20	0	32858	
21	0	32728	
22	0	32711	
23	0	32738	
24	0	32750	
25	0	32768	
26	0	32912	
27	0	32903	
28	0	32925	
29	0	32864	
30	0	32742	
31	0	32698	
32	0	32740	
33	0	32746	
34	0	32720	
35	0	32738	
36	0	32802	
37	0	32804	
38	0	32732	
39	0	32757	
40	0	32796	
41	0	32818	
42	0	32827	
43	0	32782	
44	0	32698	
45	0	32647	
46	0	32644	
47	0	32674	
48	0	32770	
49	0	32799	
50	0	32730	
51	0	32712	
52	0	32860	
53	0	33041	
54	0	32973	
55	0	32896	
56	0	32944	
57	0	32768	
58	0	32684	
59	0	32609	
60	0	32670	
61	0	32665	
62	0	32652	
63	0	32750	
64	0	32800	
65	0	32802	
66	0	32724	
67	0	32706	
68	0	32743	
69	0	32686	
70	0	32672	
71	0	32662	
72	0	32696	
73	0	32754	
74	0	32720	
75	0	32694	
76	0	32738	
77	0	32827	
78	0	32814	
79	0	32756	
80	0	32712	
81	0	32786	
82	0	32824	
83	0	32842	
84	0	32858	
85	0	32802	
86	0	32805	
87	0	32854	
88	0	32880	
89	0	32897	
90	0	32797	
91	0	32704	
92	0	32825	
93	0	32944	
94	0	32917	
95	0	32967	
96	0	32902	
97	0	32839	
98	0	32812	
99	0	32914	
100	0	32832	
101	0	32740	
102	0	32808	
103	0	32805	
104	0	32789	
105	0	32775	
106	0	32840	
107	0	32793	
108	0	32890	
109	0	32881	
110	0	32832	
111	0	32748	
112	0	32733	
113	0	32720	
114	0	32683	
115	0	32652	
116	0	32676	
117	0	32712	
118	0	32720	
119	0	32646	
120	0	32666	
121	0	32746	
122	0	32796	
123	0	32856	
124	0	32797	
125	0	32768	
126	0	32751	
127	0	32733	
128	0	32772	
129	0	32841	
130	0	32868	
131	0	32896	
132	0	32842	
133	0	32944	
134	0	32969	
135	0	32838	
136	0	32848	
137	0	32842	
138	0	32760	
139	0	32686	
140	0	32682	
141	0	32656	
142	0	32641	
143	0	32659	
144	0	32816	
145	0	32876	
146	0	32914	
147	0	32981	
148	0	33004	
149	0	32832	
150	0	32792	
151	0	32749	
152	0	32788	
