# OpenSignals Text File Format
# {"00:07:80:3B:46:61": {"sensor": ["EMG"], "device name": "00:07:80:3B:46:61", "column": ["nSeq", "DI", "PORT3_CHN1"], "sync interval": 2, "time": "10:28:51.69", "comments": "", "device connection": "BTH00:07:80:3B:46:61", "channels": [3], "date": "2017-1-23", "mode": 0, "digital IO": [0, 1], "firmware version": 772, "device": "channeller", "position": 0, "sampling rate": 1000, "label": ["PORT3_CHN1"], "resolution": [16], "special": [{"SpO2": [80, 40, 5, 4, 5, 5]}]}}
# EndOfHeader
0	0	32718	
1	0	32784	
2	0	32880	
3	0	32868	
4	0	32846	
5	0	32792	
6	0	32714	
7	0	32774	
8	0	32841	
9	0	32816	
10	0	32892	
11	0	32880	
12	0	32904	
13	0	32888	
14	0	32805	
15	0	32770	
16	0	32864	
17	0	32864	
18	0	32672	
19	0	32680	
20	0	32768	
21	0	32720	
22	0	32818	
23	0	32836	
24	0	32903	
25	0	32987	
26	0	32968	
27	0	32632	
28	0	32646	
29	0	32885	
30	0	32866	
31	0	32716	
32	0	32716	
33	0	32884	
34	0	32816	
35	0	32735	
36	0	32732	
37	0	32682	
38	0	32740	
39	0	32766	
40	0	32816	
41	0	32850	
42	0	32816	
43	0	32736	
44	0	32768	
45	0	32826	
46	0	32824	
47	0	32840	
48	0	33162	
49	0	32689	
50	0	32468	
51	0	32576	
52	0	32644	
53	0	32784	
54	0	32754	
55	0	32700	
56	0	32746	
57	0	32744	
58	0	32878	
59	0	32896	
60	0	32506	
61	0	32626	
62	0	32746	
63	0	32808	
64	0	32808	
65	0	32774	
66	0	32988	
67	0	32904	
68	0	32752	
69	0	32784	
70	0	32864	
71	0	32923	
72	0	32916	
73	0	32850	
74	0	32784	
75	0	32744	
76	0	32775	
77	0	32845	
78	0	32825	
79	0	32824	
80	0	32846	
81	0	32880	
82	0	32856	
83	0	32864	
84	0	32836	
85	0	32832	
86	0	32834	
87	0	32916	
88	0	32897	
89	0	32892	
90	0	32812	
91	0	32869	
92	0	32850	
93	0	33105	
94	0	33120	
95	0	32445	
96	0	32594	
97	0	32738	
98	0	32828	
99	0	32844	
100	0	32889	
101	0	32824	
102	0	32696	
103	0	32804	
104	0	33586	
105	0	32640	
106	0	32340	
107	0	32694	
108	0	32762	
109	0	32916	
110	0	32908	
111	0	32866	
112	0	32798	
113	0	32856	
114	0	32868	
115	0	33221	
116	0	33272	
117	0	32676	
118	0	31988	
119	0	32650	
120	0	32829	
121	0	32848	
122	0	32890	
123	0	32775	
124	0	32532	
125	0	32872	
126	0	32971	
127	0	32962	
128	0	32884	
129	0	32644	
130	0	32712	
131	0	32920	
132	0	32902	
133	0	33040	
134	0	32864	
135	0	32528	
136	0	32677	
137	0	32794	
138	0	32894	
139	0	32915	
140	0	32764	
141	0	32833	
142	0	32775	
143	0	32792	
144	0	32775	
145	0	32824	
146	0	32775	
147	0	32808	
148	0	32788	
149	0	32775	
150	0	32800	
151	0	32872	
152	0	33012	
153	0	32754	
154	0	32746	
155	0	32800	
156	0	32912	
157	0	32838	
158	0	32696	
159	0	32860	
160	0	32876	
161	0	32758	
162	0	32614	
163	0	32926	
164	0	32856	
165	0	32775	
166	0	32588	
167	0	32690	
168	0	32885	
169	0	32920	
170	0	32770	
171	0	32552	
172	0	32755	
173	0	32856	
174	0	32844	
175	0	32846	
176	0	32820	
177	0	32888	
178	0	33066	
179	0	32733	
180	0	32996	
181	0	32940	
182	0	32578	
183	0	32712	
184	0	32740	
185	0	32706	
186	0	32763	
187	0	32816	
188	0	32840	
189	0	32804	
190	0	32812	
191	0	32852	
192	0	32829	
193	0	32846	
194	0	32828	
195	0	32837	
196	0	32912	
197	0	32676	
198	0	32746	
199	0	32824	
200	0	32864	
201	0	32790	
202	0	32994	
203	0	33096	
204	0	32937	
205	0	32520	
206	0	32500	
207	0	32862	
208	0	32676	
209	0	32620	
210	0	32824	
211	0	32868	
212	0	32752	
213	0	32800	
214	0	32856	
215	0	32905	
216	0	32752	
217	0	32770	
218	0	32808	
219	0	32856	
220	0	32824	
221	0	32838	
222	0	32843	
223	0	32824	
224	0	32829	
225	0	32759	
226	0	32752	
227	0	32741	
228	0	32752	
229	0	32768	
230	0	32818	
231	0	32839	
232	0	32826	
233	0	32816	
234	0	32868	
235	0	32836	
236	0	32832	
237	0	32824	
238	0	32796	
239	0	32768	
240	0	32738	
241	0	32792	
242	0	32860	
243	0	32792	
244	0	33082	
245	0	32768	
246	0	32802	
247	0	33060	
248	0	32980	
249	0	32328	
250	0	32642	
251	0	32832	
252	0	32736	
253	0	32772	
254	0	32732	
255	0	32808	
256	0	32829	
257	0	32838	
258	0	32792	
259	0	32756	
260	0	32774	
261	0	32810	
262	0	32843	
263	0	32796	
264	0	32730	
265	0	32740	
266	0	32812	
267	0	32840	
268	0	32804	
269	0	32813	
270	0	32848	
271	0	32837	
272	0	32792	
273	0	32812	
274	0	32844	
275	0	32867	
276	0	32958	
277	0	32672	
278	0	32811	
279	0	32704	
280	0	32864	
281	0	32890	
282	0	32858	
283	0	32908	
284	0	33033	
285	0	32362	
286	0	32388	
287	0	32744	
288	0	32896	
289	0	33124	
290	0	32980	
291	0	32477	
292	0	32841	
293	0	32866	
294	0	32860	
295	0	32804	
296	0	32775	
297	0	32756	
298	0	32839	
299	0	32967	
300	0	32905	
301	0	32656	
302	0	32702	
303	0	32685	
304	0	32772	
305	0	32833	
306	0	32836	
307	0	32816	
308	0	32918	
309	0	32880	
310	0	32730	
311	0	32706	
312	0	32872	
313	0	32772	
314	0	32869	
315	0	32768	
316	0	32610	
317	0	32722	
318	0	33032	
319	0	32956	
320	0	32923	
321	0	32520	
322	0	32504	
323	0	32688	
324	0	32674	
325	0	32788	
326	0	32834	
327	0	32846	
328	0	32894	
329	0	32914	
330	0	32841	
331	0	32916	
332	0	32844	
333	0	32808	
334	0	32784	
335	0	32852	
336	0	32826	
337	0	32800	
338	0	32893	
