# OpenSignals Text File Format
# {"00:07:80:3B:46:66": {"sensor": ["EMG"], "device name": "00:07:80:3B:46:66", "column": ["nSeq", "DI", "CH1"], "sync interval": 2, "time": "13:31:26.661", "comments": "", "device connection": "BTH00:07:80:3B:46:66", "channels": [1], "keywords": "", "mode": 0, "digital IO": [0, 1], "firmware version": 773, "device": "biosignalsplux", "position": 0, "sampling rate": 4000, "label": ["CH1"], "resolution": [16], "date": "2019-7-2", "special": [{}]}}
# EndOfHeader
0	0	32425	
1	0	32485	
2	0	32548	
3	0	32568	
4	0	32740	
5	0	32876	
6	0	32994	
7	0	32952	
8	0	32864	
9	0	32796	
10	0	32850	
11	0	32944	
12	0	32994	
13	0	32953	
14	0	32944	
15	0	32956	
16	0	32915	
17	0	32851	
18	0	32774	
19	0	32788	
20	0	32821	
21	0	32901	
22	0	32944	
23	0	32941	
24	0	32992	
25	0	33027	
26	0	33082	
27	0	33092	
28	0	33159	
29	0	33104	
30	0	33028	
31	0	32985	
32	0	32914	
33	0	32918	
34	0	32956	
35	0	33024	
36	0	33104	
37	0	33224	
38	0	33300	
39	0	33296	
40	0	33188	
41	0	33004	
42	0	32816	
43	0	32724	
44	0	32745	
45	0	32748	
46	0	32650	
47	0	32647	
48	0	32680	
49	0	32711	
50	0	32716	
51	0	32692	
52	0	32642	
53	0	32629	
54	0	32656	
55	0	32709	
56	0	32704	
57	0	32662	
58	0	32640	
59	0	32582	
60	0	32537	
61	0	32496	
62	0	32456	
63	0	32434	
64	0	32492	
65	0	32564	
66	0	32699	
67	0	32722	
68	0	32672	
69	0	32670	
70	0	32645	
71	0	32589	
72	0	32530	
73	0	32440	
74	0	32386	
75	0	32388	
76	0	32381	
77	0	32531	
78	0	32693	
79	0	33021	
80	0	33290	
81	0	33528	
82	0	33592	
83	0	33451	
84	0	33287	
85	0	33156	
86	0	33069	
87	0	32982	
88	0	32906	
89	0	32836	
90	0	32772	
91	0	32756	
92	0	32772	
93	0	32936	
94	0	32960	
95	0	32884	
96	0	32770	
97	0	32628	
98	0	32630	
99	0	32654	
100	0	32668	
101	0	32628	
102	0	32652	
103	0	32736	
104	0	32761	
105	0	32764	
106	0	32812	
107	0	32868	
108	0	32805	
109	0	32749	
110	0	32712	
111	0	32623	
112	0	32540	
113	0	32478	
114	0	32538	
115	0	32647	
116	0	32740	
117	0	32818	
118	0	32851	
119	0	32784	
120	0	32756	
121	0	32696	
122	0	32744	
123	0	32850	
124	0	32828	
125	0	32745	
126	0	32712	
127	0	32746	
128	0	32818	
129	0	32816	
130	0	32781	
131	0	32770	
132	0	32760	
133	0	32820	
134	0	32813	
135	0	32768	
136	0	32744	
137	0	32632	
138	0	32642	
139	0	32638	
140	0	32690	
141	0	32716	
142	0	32736	
143	0	32775	
144	0	32834	
145	0	32836	
146	0	32848	
147	0	32867	
148	0	32844	
149	0	32872	
150	0	32936	
151	0	32964	
152	0	32932	
153	0	32914	
154	0	32832	
155	0	32736	
156	0	32634	
157	0	32649	
158	0	32833	
159	0	33016	
160	0	33248	
161	0	33414	
162	0	33474	
163	0	33280	
164	0	33090	
165	0	33006	
166	0	32982	
167	0	32941	
168	0	32912	
169	0	32874	
170	0	32829	
171	0	32772	
172	0	32722	
173	0	32630	
174	0	32568	
175	0	32612	
176	0	32680	
177	0	32704	
178	0	32624	
179	0	32594	
180	0	32570	
181	0	32616	
182	0	32652	
183	0	32628	
184	0	32566	
185	0	32498	
186	0	32494	
187	0	32512	
188	0	32512	
189	0	32500	
190	0	32444	
191	0	32388	
192	0	32338	
193	0	32352	
194	0	32453	
195	0	32585	
196	0	32680	
197	0	32626	
198	0	32544	
199	0	32426	
200	0	32404	
201	0	32372	
202	0	32441	
203	0	32676	
204	0	32775	
205	0	32735	
206	0	32792	
207	0	32835	
208	0	32944	
209	0	32989	
210	0	32946	
211	0	32918	
212	0	32896	
213	0	32886	
214	0	32918	
